auth_name,code,name,proj4string
EPSG,9749,NAD83(2011) / Alabama West (ftUS),+proj=tmerc +lat_0=30 +lon_0=-87.5 +k=0.999933333 +x_0=600000 +y_0=0 +ellps=GRS80 +units=us-ft +no_defs +type=crs
EPSG,9753,WGS 84 (G2139),+proj=geocent +ellps=WGS84 +units=m +no_defs +type=crs
EPSG,9754,WGS 84 (G2139),+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,9755,WGS 84 (G2139),+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,9758,ECML14_NB-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9761,ECML14_NB Grid,+proj=tmerc +lat_0=55.05 +lon_0=-1.55 +k=1 +x_0=112242.8512 +y_0=402313.7432 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9762,ECML14_NB Grid + ODN height,+proj=tmerc +lat_0=55.05 +lon_0=-1.55 +k=1 +x_0=112242.8512 +y_0=402313.7432 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9763,EWR2-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9766,EWR2 Grid,+proj=tmerc +lat_0=51.95 +lon_0=-0.9 +k=1 +x_0=192519.9715 +y_0=146942.6806 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9767,EWR2 Grid + ODN height,+proj=tmerc +lat_0=51.95 +lon_0=-0.9 +k=1 +x_0=192519.9715 +y_0=146942.6806 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9775,RGF93 v2,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9776,RGF93 v2,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9777,RGF93 v2,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9778,RGF93 v2 (lon-lat),+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9779,RGF93 v2 (lon-lat),+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9780,RGF93 v2b,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9781,RGF93 v2b,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9782,RGF93 v2b,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9783,RGF93 v2b (lon-lat),+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9784,RGF93 v2b (lon-lat),+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9785,RGF93 v2b + NGF-IGN69 height,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9793,RGF93 v2 / Lambert-93,+proj=lcc +lat_0=46.5 +lon_0=3 +lat_1=49 +lat_2=44 +x_0=700000 +y_0=6600000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9794,RGF93 v2b / Lambert-93,+proj=lcc +lat_0=46.5 +lon_0=3 +lat_1=49 +lat_2=44 +x_0=700000 +y_0=6600000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9821,UCS-2000 / LCS-32 Kyiv region,+proj=tmerc +lat_0=0 +lon_0=30.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9822,RGF93 v2 / CC42,+proj=lcc +lat_0=42 +lon_0=3 +lat_1=41.25 +lat_2=42.75 +x_0=1700000 +y_0=1200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9823,RGF93 v2 / CC43,+proj=lcc +lat_0=43 +lon_0=3 +lat_1=42.25 +lat_2=43.75 +x_0=1700000 +y_0=2200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9824,RGF93 v2 / CC44,+proj=lcc +lat_0=44 +lon_0=3 +lat_1=43.25 +lat_2=44.75 +x_0=1700000 +y_0=3200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9825,RGF93 v2 / CC45,+proj=lcc +lat_0=45 +lon_0=3 +lat_1=44.25 +lat_2=45.75 +x_0=1700000 +y_0=4200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9826,RGF93 v2 / CC46,+proj=lcc +lat_0=46 +lon_0=3 +lat_1=45.25 +lat_2=46.75 +x_0=1700000 +y_0=5200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9827,RGF93 v2 / CC47,+proj=lcc +lat_0=47 +lon_0=3 +lat_1=46.25 +lat_2=47.75 +x_0=1700000 +y_0=6200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9828,RGF93 v2 / CC48,+proj=lcc +lat_0=48 +lon_0=3 +lat_1=47.25 +lat_2=48.75 +x_0=1700000 +y_0=7200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9829,RGF93 v2 / CC49,+proj=lcc +lat_0=49 +lon_0=3 +lat_1=48.25 +lat_2=49.75 +x_0=1700000 +y_0=8200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9830,RGF93 v2 / CC50,+proj=lcc +lat_0=50 +lon_0=3 +lat_1=49.25 +lat_2=50.75 +x_0=1700000 +y_0=9200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9831,UCS-2000 / LCS-01 Crimea,+proj=tmerc +lat_0=0 +lon_0=34.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9832,UCS-2000 / LCS-05 Vinnytsia,+proj=tmerc +lat_0=0 +lon_0=28.6666666666667 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9833,UCS-2000 / LCS-07 Volyn,+proj=tmerc +lat_0=0 +lon_0=24.8333333333333 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9834,UCS-2000 / LCS-12 Dnipropetrovsk,+proj=tmerc +lat_0=0 +lon_0=35 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9835,UCS-2000 / LCS-14 Donetsk,+proj=tmerc +lat_0=0 +lon_0=37.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9836,UCS-2000 / LCS-18 Zhytomyr,+proj=tmerc +lat_0=0 +lon_0=28.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9837,UCS-2000 / LCS-21 Zakarpattia,+proj=tmerc +lat_0=0 +lon_0=23.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9838,UCS-2000 / LCS-23 Zaporizhzhia,+proj=tmerc +lat_0=0 +lon_0=36 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9839,UCS-2000 / LCS-26 Ivano-Frankivsk,+proj=tmerc +lat_0=0 +lon_0=24.75 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9840,UCS-2000 / LCS-35 Kirovohrad,+proj=tmerc +lat_0=0 +lon_0=32 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9841,UCS-2000 / LCS-44 Luhansk,+proj=tmerc +lat_0=0 +lon_0=39 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9842,RGF93 v2b / CC42,+proj=lcc +lat_0=42 +lon_0=3 +lat_1=41.25 +lat_2=42.75 +x_0=1700000 +y_0=1200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9843,RGF93 v2b / CC43,+proj=lcc +lat_0=43 +lon_0=3 +lat_1=42.25 +lat_2=43.75 +x_0=1700000 +y_0=2200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9844,RGF93 v2b / CC44,+proj=lcc +lat_0=44 +lon_0=3 +lat_1=43.25 +lat_2=44.75 +x_0=1700000 +y_0=3200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9845,RGF93 v2b / CC45,+proj=lcc +lat_0=45 +lon_0=3 +lat_1=44.25 +lat_2=45.75 +x_0=1700000 +y_0=4200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9846,RGF93 v2b / CC46,+proj=lcc +lat_0=46 +lon_0=3 +lat_1=45.25 +lat_2=46.75 +x_0=1700000 +y_0=5200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9847,RGF93 v2b / CC47,+proj=lcc +lat_0=47 +lon_0=3 +lat_1=46.25 +lat_2=47.75 +x_0=1700000 +y_0=6200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9848,RGF93 v2b / CC48,+proj=lcc +lat_0=48 +lon_0=3 +lat_1=47.25 +lat_2=48.75 +x_0=1700000 +y_0=7200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9849,RGF93 v2b / CC49,+proj=lcc +lat_0=49 +lon_0=3 +lat_1=48.25 +lat_2=49.75 +x_0=1700000 +y_0=8200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9850,RGF93 v2b / CC50,+proj=lcc +lat_0=50 +lon_0=3 +lat_1=49.25 +lat_2=50.75 +x_0=1700000 +y_0=9200000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9851,UCS-2000 / LCS-46 Lviv,+proj=tmerc +lat_0=0 +lon_0=24 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9852,UCS-2000 / LCS-48 Mykolaiv,+proj=tmerc +lat_0=0 +lon_0=31.8333333333333 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9853,UCS-2000 / LCS-51 Odessa,+proj=tmerc +lat_0=0 +lon_0=30 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9854,UCS-2000 / LCS-53 Poltava,+proj=tmerc +lat_0=0 +lon_0=33.8333333333333 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9855,UCS-2000 / LCS-56 Rivne,+proj=tmerc +lat_0=0 +lon_0=27 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9856,UCS-2000 / LCS-59 Sumy,+proj=tmerc +lat_0=0 +lon_0=34.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9857,UCS-2000 / LCS-61 Ternopil,+proj=tmerc +lat_0=0 +lon_0=25.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9858,UCS-2000 / LCS-63 Kharkiv,+proj=tmerc +lat_0=0 +lon_0=36.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9859,UCS-2000 / LCS-65 Kherson,+proj=tmerc +lat_0=0 +lon_0=33.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9860,UCS-2000 / LCS-68 Khmelnytsky,+proj=tmerc +lat_0=0 +lon_0=27 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9861,UCS-2000 / LCS-71 Cherkasy,+proj=tmerc +lat_0=0 +lon_0=31.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9862,UCS-2000 / LCS-73 Chernivtsi,+proj=tmerc +lat_0=0 +lon_0=26 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9863,UCS-2000 / LCS-74 Chernihiv,+proj=tmerc +lat_0=0 +lon_0=32 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9864,UCS-2000 / LCS-80 Kyiv city,+proj=tmerc +lat_0=0 +lon_0=30.5 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9865,UCS-2000 / LCS-85 Sevastopol,+proj=tmerc +lat_0=0 +lon_0=33 +k=1 +x_0=300000 +y_0=0 +ellps=krass +units=m +no_defs +type=crs
EPSG,9866,MRH21-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9869,MRH21 Grid,+proj=tmerc +lat_0=52.3 +lon_0=-1.8 +k=1 +x_0=227286.9881 +y_0=265751.2874 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9870,MRH21 Grid + ODN height,+proj=tmerc +lat_0=52.3 +lon_0=-1.8 +k=1 +x_0=227286.9881 +y_0=265751.2874 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9871,MOLDOR11-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9874,PNG94 / PNGMG94 zone 57,+proj=utm +zone=57 +south +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9875,PNG94 / PNGMG94 zone 58,+proj=utm +zone=58 +south +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9880,MOLDOR11 Grid,+proj=tmerc +lat_0=53.35 +lon_0=-1.9 +k=1 +x_0=226574.2032 +y_0=390894.838 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9881,MOLDOR11 Grid + ODN height,+proj=tmerc +lat_0=53.35 +lon_0=-1.9 +k=1 +x_0=226574.2032 +y_0=390894.838 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9883,ETRS89 + CD Norway depth,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9892,LUREF,+proj=geocent +ellps=intl +units=m +no_defs +type=crs
EPSG,9893,LUREF,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,9895,LUREF / Luxembourg TM (3D),+proj=tmerc +lat_0=49.8333333333333 +lon_0=6.16666666666667 +k=1 +x_0=80000 +y_0=100000 +ellps=intl +units=m +no_defs +type=crs
EPSG,9897,LUREF / Luxembourg TM + NG95 height,+proj=tmerc +lat_0=49.8333333333333 +lon_0=6.16666666666667 +k=1 +x_0=80000 +y_0=100000 +ellps=intl +units=m +vunits=m +no_defs +type=crs
EPSG,9907,ETRS89 + Ostend height,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9920,OSGB36 / British National Grid + BI height,+proj=tmerc +lat_0=49 +lon_0=-2 +k=0.9996012717 +x_0=400000 +y_0=-100000 +ellps=airy +units=m +vunits=m +no_defs +type=crs
EPSG,9922,ETRS89 / ITM + BI height,+proj=tmerc +lat_0=53.5 +lon_0=-8 +k=0.99982 +x_0=600000 +y_0=750000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9923,GNTRANS height,+vunits=m +no_defs +type=crs
EPSG,9924,ETRS89 + DHHN2016 height,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9927,GNTRANS2016 height,+vunits=m +no_defs +type=crs
EPSG,9928,DB_REF2003 zone 2,+proj=tmerc +lat_0=0 +lon_0=6 +k=1 +x_0=2500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9929,DB_REF2003 zone 3,+proj=tmerc +lat_0=0 +lon_0=9 +k=1 +x_0=3500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9930,DB_REF2003 zone 4,+proj=tmerc +lat_0=0 +lon_0=12 +k=1 +x_0=4500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9931,DB_REF2003 zone 5,+proj=tmerc +lat_0=0 +lon_0=15 +k=1 +x_0=5500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9932,DB_REF2016 zone 2,+proj=tmerc +lat_0=0 +lon_0=6 +k=1 +x_0=2500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9933,DB_REF2016 zone 3,+proj=tmerc +lat_0=0 +lon_0=9 +k=1 +x_0=3500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9934,DB_REF2016 zone 4,+proj=tmerc +lat_0=0 +lon_0=12 +k=1 +x_0=4500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9935,DB_REF2016 zone 5,+proj=tmerc +lat_0=0 +lon_0=15 +k=1 +x_0=5500000 +y_0=0 +ellps=bessel +units=m +vunits=m +no_defs +type=crs
EPSG,9939,EBBWV14-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9943,EBBWV14 Grid,+proj=tmerc +lat_0=51.75 +lon_0=-3.1 +k=1 +x_0=106702.326 +y_0=119968.1395 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9944,EBBWV14 Grid + ODN height,+proj=tmerc +lat_0=51.75 +lon_0=-3.1 +k=1 +x_0=106702.326 +y_0=119968.1395 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9945,Macedonia State Coordinate System truncated,+proj=tmerc +lat_0=0 +lon_0=21 +k=0.9999 +x_0=500000 +y_0=-4000000 +ellps=bessel +units=m +no_defs +type=crs
EPSG,9947,ISN2004 / LAEA Iceland,+proj=laea +lat_0=65 +lon_0=-19 +x_0=1700000 +y_0=1300000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9948,ISN93 + ISH2004 height,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9949,ISN2004 + ISH2004 height,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9950,ISN2016 + ISH2004 height,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,9951,ISN93 / Lambert 1993 + ISH2004 height,+proj=lcc +lat_0=65 +lon_0=-19 +lat_1=64.25 +lat_2=65.75 +x_0=500000 +y_0=500000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9952,ISN2004 / Lambert 2004 + ISH2004 height,+proj=lcc +lat_0=65 +lon_0=-19 +lat_1=64.25 +lat_2=65.75 +x_0=1700000 +y_0=300000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9953,ISN2016 / Lambert 2016 + ISH2004 height,+proj=lcc +lat_0=65 +lon_0=-19 +lat_1=64.25 +lat_2=65.75 +x_0=2700000 +y_0=300000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9964,HULLEE13-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9967,HULLEE13 Grid,+proj=tmerc +lat_0=53.75 +lon_0=-0.95 +k=1 +x_0=140859.7394 +y_0=247512.2812 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9968,HULLEE13 Grid + ODN height,+proj=tmerc +lat_0=53.75 +lon_0=-0.95 +k=1 +x_0=140859.7394 +y_0=247512.2812 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9969,SCM22-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9972,SCM22 Grid,+proj=tmerc +lat_0=56.6 +lon_0=-3.85 +k=1 +x_0=108600.972 +y_0=239087.349 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9973,SCM22 Grid + ODN height,+proj=tmerc +lat_0=56.6 +lon_0=-3.85 +k=1 +x_0=108600.972 +y_0=239087.349 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9974,FNL22-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9977,FNL22 Grid,+proj=tmerc +lat_0=58 +lon_0=-3.8 +k=1 +x_0=139618.9493 +y_0=183110.794 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9978,FNL22 Grid + ODN height,+proj=tmerc +lat_0=58 +lon_0=-3.8 +k=1 +x_0=139618.9493 +y_0=183110.794 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,9988,ITRF2020,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,9989,ITRF2020,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,9990,ITRF2020,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10150,MSL UK & Ireland VORF08 depth,+vunits=m +no_defs +type=crs
EPSG,10151,CD UK & Ireland VORF08 depth,+vunits=m +no_defs +type=crs
EPSG,10156,ETRS89 + MSL UK & Ireland VORF08 depth,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,10157,ETRS89 + CD UK & Ireland VORF08 depth,+proj=longlat +ellps=GRS80 +vunits=m +no_defs +type=crs
EPSG,10158,S34J-IRF,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,10160,S34J reconstruction east-orientated,+proj=tmerc +lat_0=0 +lon_0=10.37 +k=1 +x_0=-210327 +y_0=-6034310 +ellps=intl +units=m +no_defs +type=crs
EPSG,10162,JGD2011 / Japan Plane Rectangular CS I + JGD2011 (vertical) height,+proj=tmerc +lat_0=33 +lon_0=129.5 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10163,JGD2011 / Japan Plane Rectangular CS II + JGD2011 (vertical) height,+proj=tmerc +lat_0=33 +lon_0=131 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10164,JGD2011 / Japan Plane Rectangular CS III + JGD2011 (vertical) height,+proj=tmerc +lat_0=36 +lon_0=132.166666666667 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10165,JGD2011 / Japan Plane Rectangular CS IV + JGD2011 (vertical) height,+proj=tmerc +lat_0=33 +lon_0=133.5 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10166,JGD2011 / Japan Plane Rectangular CS V + JGD2011 (vertical) height,+proj=tmerc +lat_0=36 +lon_0=134.333333333333 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10167,JGD2011 / Japan Plane Rectangular CS VI + JGD2011 (vertical) height,+proj=tmerc +lat_0=36 +lon_0=136 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10168,JGD2011 / Japan Plane Rectangular CS VII + JGD2011 (vertical) height,+proj=tmerc +lat_0=36 +lon_0=137.166666666667 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10169,JGD2011 / Japan Plane Rectangular CS VIII + JGD2011 (vertical) height,+proj=tmerc +lat_0=36 +lon_0=138.5 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10170,JGD2011 / Japan Plane Rectangular CS IX + JGD2011 (vertical) height,+proj=tmerc +lat_0=36 +lon_0=139.833333333333 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10171,JGD2011 / Japan Plane Rectangular CS X + JGD2011 (vertical) height,+proj=tmerc +lat_0=40 +lon_0=140.833333333333 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10172,JGD2011 / Japan Plane Rectangular CS XI + JGD2011 (vertical) height,+proj=tmerc +lat_0=44 +lon_0=140.25 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10173,JGD2011 / Japan Plane Rectangular CS XII + JGD2011 (vertical) height,+proj=tmerc +lat_0=44 +lon_0=142.25 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10174,JGD2011 / Japan Plane Rectangular CS XIII + JGD2011 (vertical) height,+proj=tmerc +lat_0=44 +lon_0=144.25 +k=0.9999 +x_0=0 +y_0=0 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10175,DoPw22-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10176,IGS20,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10177,IGS20,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10178,IGS20,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10183,DoPw22 Grid,+proj=tmerc +lat_0=52.7 +lon_0=-4.15 +k=1 +x_0=64859.6557 +y_0=122266.5277 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10184,DoPw22 Grid + ODN height,+proj=tmerc +lat_0=52.7 +lon_0=-4.15 +k=1 +x_0=64859.6557 +y_0=122266.5277 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10185,ShAb07-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10188,ShAb07 Grid,+proj=tmerc +lat_0=52.6 +lon_0=-3.35 +k=1 +x_0=56023.5377 +y_0=24567.6764 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10189,ShAb07 Grid + ODN height,+proj=tmerc +lat_0=52.6 +lon_0=-3.35 +k=1 +x_0=56023.5377 +y_0=24567.6764 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10190,NGA 2022 height,+vunits=m +no_defs +type=crs
EPSG,10191,CNH22-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10194,CNH22 Grid,+proj=lcc +lat_0=53.25 +lon_0=-3.5 +lat_1=53.1 +lat_2=53.4 +x_0=212548.8756 +y_0=495230.9254 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10195,CNH22 Grid + ODN height,+proj=lcc +lat_0=53.25 +lon_0=-3.5 +lat_1=53.1 +lat_2=53.4 +x_0=212548.8756 +y_0=495230.9254 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10196,CWS13-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10199,CWS13 Grid,+proj=tmerc +lat_0=52.4 +lon_0=-2.9 +k=1 +x_0=199668.0926 +y_0=89354.3229 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10200,CWS13 Grid + ODN height,+proj=tmerc +lat_0=52.4 +lon_0=-2.9 +k=1 +x_0=199668.0926 +y_0=89354.3229 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10204,DIBA15-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10207,DIBA15 Grid,+proj=tmerc +lat_0=51.85 +lon_0=-1.3 +k=1 +x_0=511622.854 +y_0=324737.4633 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10208,DIBA15 Grid + ODN height,+proj=tmerc +lat_0=51.85 +lon_0=-1.3 +k=1 +x_0=511622.854 +y_0=324737.4633 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10209,GWPBS22-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10212,GWPBS22 Grid,+proj=lcc +lat_0=51.65 +lon_0=-2.65 +lat_1=51.4 +lat_2=51.9 +x_0=168854.016 +y_0=193447.117 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,10213,GWPBS22 Grid + ODN height,+proj=lcc +lat_0=51.65 +lon_0=-2.65 +lat_1=51.4 +lat_2=51.9 +x_0=168854.016 +y_0=193447.117 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,10214,GWWAB22-IRF,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,10217,GWWAB22 Grid,+proj=lcc +lat_0=51.65 +lon_0=-2.65 +lat_1=51.4 +lat_2=51.9 +x_0=168854.016 +y_0=193447.117 +ellps=GRS80 +units=m +no_defs +type=crs
